id,"datetime",lat,lon,"train_number","next_station","delay","vehicle_type","vehicle_type_abbr","destination"
191352,"1537537964000",52.312556278419,5.0435644781951,"5758","Diemen Zuid","PT0S","Sprinter","SPR","Hoofddorp"
191354,"1537537960000",52.1535833333,5.37350666667,"1763","Hengelo","PT0S","Intercity","IC","Enschede"
191355,"1537537963000",52.33817,4.83779333333,"758","Schiphol Airport","PT0S","Intercity","IC","Den Haag Centraal"
191356,"1537537959000",52.653189016006,5.0845892936956,"3369","Hoorn","PT0S","Sprinter","SPR","Leiden Centraal"
191358,"1537537958000",52.340087224625,5.6345702631155,"5662","Ermelo","PT5M","Sprinter","SPR","Utrecht Centraal"
191359,"1537537964000",53.1713395,5.7820385,"9068","Grou-Jirnsum","PT0S","Sprinter","SPR","Meppel"
191360,"1537537965000",52.01510506293,4.7411557586824,"7758","Gouda","PT0S","Sprinter","SPR","Rotterdam Centraal"
191362,"1537537964000",52.2137733333,5.23286833333,"11663","Amersfoort","PT10M","Intercity","IC","Amersfoort Schothorst"
191363,"1537537965000",51.924851387032,4.4680554118003,"5058","Den Haag HS","PT0S","Sprinter","SPR","Den Haag Centraal"
191364,"1537537965000",51.9854316667,5.89858833333,"3665","Arnhem Centraal","PT0S","Intercity","IC","Roosendaal"
191365,"1537537959000",51.0116666667,5.85952333333,"3957","Sittard","PT0S","Intercity","IC","Heerlen"
191366,"1537537967000",52.110453518558,5.1276114055049,"5663","Den Dolder","PT0S","Sprinter","SPR","Zwolle"
191367,"1537537963000",52.3388555,4.87405366667,"3158","Amsterdam Zuid","PT0S","Intercity","IC","Schiphol Airport"
191368,"1537537963000",52.292897865123,4.6983884164686,"3365","Nieuw Vennep","PT0S","Sprinter","SPR","Leiden Centraal"
191370,"1537537961000",52.610707840417,4.7108018341587,"4856","Castricum","PT0S","Sprinter","SPR","Haarlem"
191371,"1537537966000",52.040578625837,5.4913121614324,"7360","Maarn","PT0S","Sprinter","SPR","Breukelen"
191372,"1537537960000",51.9055103333,5.85607733333,"4460","Arnhem Zuid","PT0S","Sprinter","SPR","Arnhem Centraal"
191373,"1537537967000",51.8439533333,5.852675,"3660","Nijmegen","PT0S","Intercity","IC","Zwolle"
191374,"1537537960000",51.4509846667,5.45600083333,"9661","Eindhoven","PT0S","Sprinter","SPR","Deurne"
191376,"1537537960000",52.446551704995,4.8089308258118,"4767","Amsterdam Sloterdijk","PT0S","Sprinter","SPR","Utrecht Centraal"
191377,"1537537963000",52.099725797406,4.9369211132437,"7858","Woerden","PT0S","Sprinter","SPR","Den Haag Centraal"
191378,"1537537966000",51.4503516667,5.83494,"3566","Helmond","PT0S","Intercity","IC","Schiphol Airport"
191379,"1537537964000",51.32361,5.61542666667,"864","Eindhoven","PT0S","Intercity","IC","Alkmaar"
191380,"1537537959000",52.4816135,5.4615595,"761","Lelystad Centrum","PT10M","Intercity","IC","Groningen"
191382,"1537537964000",51.6568266667,5.291785,"862","'s-Hertogenbosch","PT0S","Intercity","IC","Alkmaar"
191383,"1537537965000",51.3861248333,6.1252655,"3557","Blerick","PT0S","Intercity","IC","Venlo"
191384,"1537537960000",52.508253427109,5.4726602144777,"14661","Kampen Zuid","PT5M","Sprinter","SPR","Zwolle"
191386,"1537537963000",51.427055,4.21614166667,"2250","Krabbendijke","PT0S","Intercity","IC","Vlissingen"
191387,"1537537964000",52.5075666667,5.47285166667,"2473","Den Haag Laan v NOI","PT0S","Intercity","IC","Dordrecht"
191388,"1537537962000",52.1061578333,4.96603,"11765","Utrecht Centraal","PT0S","Intercity","IC","Amersfoort Schothorst"
191389,"1537537964000",51.5398316667,4.45723,"2271","Roosendaal","PT0S","Intercity","IC","Amsterdam Centraal"
191390,"1537537961000",52.103171489756,5.0895632585277,"7358","Maarssen","PT0S","Sprinter","SPR","Breukelen"
191392,"1537537961000",52.158178661258,4.470551645988,"6369","Den Haag Mariahoeve","PT0S","Sprinter","SPR","Den Haag Centraal"
191393,"1537537962000",52.371264370816,5.1988687398206,"14663","Almere Buiten","PT0S","Sprinter","SPR","Zwolle"
191394,"1537537962000",52.9971516667,5.86988333333,"9057","Grou-Jirnsum","PT0S","Sprinter","SPR","Leeuwarden"
191395,"1537537962000",51.961464399315,5.5792129627707,"7462","Veenendaal Centrum","PT0S","Sprinter","SPR","Uitgeest"
191396,"1537537967000",52.4916283333,6.10598,"3669","Wijhe","PT0S","Intercity","IC","Roosendaal"
191398,"1537537976000",52.0946433333,5.10538833333,"11760","Utrecht Centraal","PT0S","Intercity","IC","Den Haag Centraal"
191399,"1537537977000",52.1720733333,5.41317333333,"1562","Amersfoort","PT5M","Intercity","IC","Amsterdam Centraal"
191400,"1537537974000",52.07708643984,4.3389763593029,"6354","Voorschoten","PT0S","Sprinter","SPR","Haarlem"
191401,"1537537970000",52.225375,5.182765,"1563","Hilversum","PT10M","Intercity","IC","Deventer"
191402,"1537537971000",51.2487016667,5.70041333333,"3959","Weert","PT0S","Intercity","IC","Heerlen"
191404,"1537537973000",52.216512,6.00863883333,"1661","Deventer","PT0S","Intercity","IC","Enschede"
191405,"1537537975000",51.6908688333,5.2940465,"3662","'s-Hertogenbosch","PT0S","Intercity","IC","Zwolle"
191407,"1537537970000",52.0796323333,4.32642016667,"1767","Gouda","PT0S","Intercity","IC","Enschede"
191409,"1537537975000",51.873403372659,4.5370164168795,"5160","Rotterdam Blaak","PT0S","Sprinter","SPR","Den Haag Centraal"
191411,"1537537972000",52.051445177586,5.4723984093427,"7461","Veenendaal Centrum","PT0S","Sprinter","SPR","Rhenen"
191412,"1537537976000",52.3274893333,6.1160155,"3656","Wijhe","PT0S","Intercity","IC","Zwolle"
191413,"1537537969000",51.863190819883,5.2660954621262,"6963","Zaltbommel","PT0S","Sprinter","SPR","'s-Hertogenbosch"
191414,"1537537971000",52.0900603333,5.11022616667,"3160","Utrecht Centraal","PT0S","Intercity","IC","Schiphol Airport"
191416,"1537537970000",52.146882598497,4.4562243325578,"4669","Leiden Centraal","PT0S","Sprinter","SPR","Amsterdam Centraal"
191417,"1537537972000",52.0879858333,5.11041616667,"3063","Utrecht Centraal","PT0S","Intercity","IC","Nijmegen"
191418,"1537537969000",52.225662,5.18277666667,"1660","Hilversum","PT0S","Intercity","IC","Schiphol Airport"
191419,"1537537973000",51.5973016667,4.83457333333,"3664","Tilburg","PT0S","Intercity","IC","Zwolle"
191420,"1537537974000",52.0276791667,5.6734555,"7561","Ede-Wageningen","PT5M","Sprinter","SPR","Arnhem Centraal"
191421,"1537537970000",52.043515,4.65000333333,"8655","Waddinxveen Triangel","PT0S","Sprinter","SPR","Gouda"
191422,"1537537972000",52.0173285,4.705219,"665","Gouda","PT0S","Intercity","IC","Leeuwarden"
191423,"1537537973000",52.214937446049,5.1871400260943,"4961","Utrecht Overvecht","PT0S","Sprinter","SPR","Utrecht Centraal"
191425,"1537537969000",52.0048683333,4.35726833333,"2267","Den Haag HS","PT0S","Intercity","IC","Amsterdam Centraal"
191426,"1537537976000",52.0176066667,5.72750666667,"3162","Ede-Wageningen","PT0S","Intercity","IC","Schiphol Airport"
191427,"1537537978000",52.387209697525,4.7311117755042,"4867","Haarlem","PT0S","Sprinter","SPR","Heerhugowaard"
191428,"1537537977000",52.3943166667,5.278234,"2452","Almere Buiten","PT0S","Intercity","IC","Lelystad Centrum"
191429,"1537537971000",52.063206318183,5.1948547395411,"7460","Utrecht Vaartsche Rijn","PT0S","Sprinter","SPR","Uitgeest"
191430,"1537537974000",52.2464483333,4.62758,"2469","Leiden Centraal","PT0S","Intercity","IC","Dordrecht"
191432,"1537537975000",52.373729877895,4.9287115104729,"4067","Duivendrecht","PT0S","Sprinter","SPR","Rotterdam Centraal"
191433,"1537537973000",51.2752456667,5.65280566667,"6468","Heeze","PT0S","Sprinter","SPR","Tilburg Universiteit"
191434,"1537537976000",52.3890293333,4.856969,"2171","Amsterdam Sloterdijk","PT0S","Intercity","IC","Den Haag Centraal"
191436,"1537537971000",52.419848979541,4.6312687848316,"4854","Haarlem","PT0S","Sprinter","SPR","Amsterdam Centraal"
191439,"1537537974000",51.854885502765,4.5528332790725,"5065","Zwijndrecht","PT0S","Sprinter","SPR","Dordrecht"
191440,"1537537973000",51.9244033333,4.46322,"2867","Rotterdam Alexander","PT0S","Intercity","IC","Utrecht Centraal"
191441,"1537537975000",52.2567481667,6.17397033333,"7064","Twello","PT0S","Sprinter","SPR","Apeldoorn"
191442,"1537537976000",52.089057,5.10963266667,"8860","Utrecht Centraal","PT0S","Intercity","IC","Leiden Centraal"
191443,"1537537970000",51.807421404279,4.6660526951554,"5060","Zwijndrecht","PT0S","Sprinter","SPR","Den Haag Centraal"
191444,"1537537977000",52.33792,4.854435,"3565","Amsterdam Bijlmer ArenA","PT0S","Intercity","IC","Venlo"
191445,"1537537971000",52.116863479279,4.9666554301079,"4065","Woerden","PT0S","Sprinter","SPR","Rotterdam Centraal"
191447,"1537537975000",52.006155596548,5.1851639820418,"6960","Utrecht Lunetten","PT0S","Sprinter","SPR","Den Haag Centraal"
191448,"1537537978000",52.37832,4.90165333333,"3065","Amsterdam Amstel","PT0S","Intercity","IC","Nijmegen"
191449,"1537537969000",51.7126908333,4.64876866667,"6659","Dordrecht Zuid","PT0S","Sprinter","SPR","Dordrecht"
191451,"1537537973000",52.1631061667,4.47798466667,"8865","Woerden","PT5M","Intercity","IC","Utrecht Centraal"
191452,"1537537971000",52.1827655,5.41730016667,"8159","Zwolle","PT0S","Sprinter","SPR","Groningen"
191453,"1537537970000",52.091899,4.91396333333,"2058","Gouda","PT0S","Intercity","IC","Den Haag Centraal"
191455,"1537537973000",51.60413,4.56106333333,"2252","Roosendaal","PT0S","Intercity","IC","Vlissingen"
191456,"1537537973000",52.1792966667,4.99224833333,"865","Utrecht Centraal","PT0S","Intercity","IC","Maastricht"
191457,"1537537970000",51.5950701667,4.779788,"6662","Gilze-Rijen","PT0S","Sprinter","SPR","Arnhem Centraal"
191458,"1537537972000",52.92068,5.96041833333,"657","Heerenveen","PT0S","Intercity","IC","Leeuwarden"
191459,"1537537974000",52.0456183333,4.64991666667,"8756","Boskoop","PT0S","Sprinter","SPR","Alphen a/d Rijn"
191460,"1537537974000",51.9261916667,4.47770166667,"2458","Schiedam Centrum","PT0S","Intercity","IC","Lelystad Centrum"
191461,"1537537978000",52.3215331667,4.92721216667,"1863","Almere Centrum","PT10M","Intercity","IC","Leeuwarden"
191464,"1537537976000",51.0930013333,5.8758625,"2966","Roermond","PT0S","Intercity","IC","Amsterdam Centraal"
191465,"1537537968000",52.369225352944,4.8341041652304,"4656","Schiphol Airport","PT5M","Sprinter","SPR","Den Haag Centraal"
191466,"1537537976000",52.741925,6.18622166667,"1864","Meppel","PT0S","Intercity","IC","Den Haag Centraal"
191467,"1537537973000",52.017665726488,4.7060360022181,"7856","Gouda","PT0S","Sprinter","SPR","Den Haag Centraal"
191469,"1537537974000",52.3111215,5.04607616667,"2471","Duivendrecht","PT0S","Intercity","IC","Dordrecht"
191471,"1537537972000",51.4438853333,5.46600283333,"5266","Best","PT0S","Sprinter","SPR","Tilburg Universiteit"
191472,"1537537978000",51.5844295,5.3195235,"9662","Vught","PT0S","Sprinter","SPR","'s-Hertogenbosch"
191473,"1537537975000",51.4494366667,5.53927666667,"3559","Helmond","PT0S","Intercity","IC","Venlo"
191475,"1537537972000",51.875662,5.85856816667,"7662","Nijmegen","PT0S","Sprinter","SPR","Wijchen"
191476,"1537537975000",52.9601663333,6.55950066667,"757","Assen","PT0S","Intercity","IC","Groningen"
191477,"1537537972000",51.503215,3.71041166667,"2248","Middelburg","PT0S","Intercity","IC","Vlissingen"
191478,"1537537973000",52.1244866667,4.65753,"8757","Boskoop","PT0S","Sprinter","SPR","Gouda"
191479,"1537537976000",52.78517,4.80524833333,"3069","Heerhugowaard","PT0S","Intercity","IC","Nijmegen"
191480,"1537537974000",52.088381826503,4.9036897206362,"6165","Utrecht Terwijde","PT0S","Sprinter","SPR","Tiel"
191481,"1537537974000",52.192726368805,5.4340380231044,"15862","Amersfoort","PT0S","Sprinter","SPR","Amsterdam Centraal"
191482,"1537537977000",52.3462533333,4.917545,"3965","Eindhoven","PT0S","Intercity","IC","Heerlen"
191484,"1537537971000",52.18044474748,5.1808294482838,"5760","Hilversum Media Park","PT0S","Sprinter","SPR","Hoofddorp"
191486,"1537537970000",52.8742566667,6.011835,"9066","Steenwijk","PT5M","Sprinter","SPR","Meppel"
191487,"1537537970000",51.9871363333,5.87116233333,"7562","Wolfheze","PT0S","Sprinter","SPR","Ede-Wageningen"
191488,"1537537976000",53.1097631667,5.81245733333,"666","Heerenveen","PT0S","Intercity","IC","Rotterdam Centraal"
191489,"1537537977000",52.115002,4.67043133333,"8858","Leiden Lammenschans","PT5M","Intercity","IC","Leiden Centraal"
191490,"1537537977000",52.065133338721,5.2574099595938,"7363","Maarn","PT0S","Sprinter","SPR","Rhenen"
191491,"1537537975000",51.4433125,5.48022683333,"3964","Eindhoven","PT0S","Intercity","IC","Amsterdam Centraal"
191494,"1537537974000",51.923145995191,4.44890246781,"5167","Rotterdam Zuid","PT0S","Sprinter","SPR","Dordrecht"
191496,"1537537971000",52.014783924273,4.7436531229454,"4060","Woerden","PT0S","Sprinter","SPR","Uitgeest"
191497,"1537537977000",52.2245318333,5.00510616667,"3560","Amsterdam Bijlmer ArenA","PT0S","Intercity","IC","Schiphol Airport"
191498,"1537537973000",52.29828321036,4.9600743009951,"4058","Amsterdam Amstel","PT0S","Sprinter","SPR","Uitgeest"
191501,"1537537977000",52.313515624485,4.9457512596108,"7465","Abcoude","PT0S","Sprinter","SPR","Veenendaal Centrum"
191502,"1537537978000",52.0177133333,4.70607166667,"8658","Waddinxveen Triangel","PT0S","Sprinter","SPR","Alphen a/d Rijn"
191503,"1537537968000",52.388320943237,4.6353602682602,"4863","Obdam","PT0S","Sprinter","SPR","Hoorn"
191505,"1537537975000",52.0279616667,5.67068833333,"3061","Arnhem Centraal","PT5M","Intercity","IC","Nijmegen"
191506,"1537537970000",52.329399215938,5.0043391818656,"15863","Weesp","PT0S","Sprinter","SPR","Amersfoort Vathorst"
191507,"1537537971000",52.291170096403,5.1162098105436,"4960","Almere Poort","PT0S","Sprinter","SPR","Almere Centrum"
191508,"1537537975000",52.0786616667,4.342695,"302456","Leiden Centraal","PT0S","Intercity","IC","Lelystad Centrum"
191510,"1537537972000",52.1262308333,5.190042,"563","Amersfoort","PT0S","Intercity","IC","Groningen"
191511,"1537537969000",52.37923737768,4.8992990094791,"4756","Amsterdam Sloterdijk","PT0S","Sprinter","SPR","Uitgeest"
191512,"1537537978000",51.539474,4.4571025,"3666","Roosendaal","PT0S","Intercity","IC","Zwolle"
191514,"1537537978000",51.9651566667,5.20907266667,"3963","Roermond","PT0S","Intercity","IC","Heerlen"
191517,"1537537978000",51.4663558333,5.72752483333,"9659","Helmond Brouwhuis","PT0S","Sprinter","SPR","Deurne"
191518,"1537537971000",52.5051668333,6.09053516667,"662","Gouda","PT0S","Intercity","IC","Rotterdam Centraal"
191519,"1537537976000",51.7359831667,5.438837,"6764","Oss West","PT0S","Sprinter","SPR","Oss"
191521,"1537537969000",51.4525818333,5.56348616667,"9664","Eindhoven","PT0S","Sprinter","SPR","'s-Hertogenbosch"
191522,"1537537970000",52.287716151242,4.6880444808058,"4667","Schiphol Airport","PT0S","Sprinter","SPR","Amsterdam Centraal"
191523,"1537537969000",52.664663826955,4.9571469223681,"6371","Heemstede-Aerdenhout","PT0S","Sprinter","SPR","Den Haag Centraal"
191524,"1537537978000",51.925467836379,4.4676188557993,"4062","Rotterdam Noord","PT0S","Sprinter","SPR","Uitgeest"
191525,"1537537975000",52.018686204039,4.3459881657898,"5067","Rotterdam Centraal","PT0S","Sprinter","SPR","Dordrecht"
191526,"1537537973000",51.984534290223,5.9006517850725,"7661","Arnhem Presikhaaf","PT0S","Sprinter","SPR","Zutphen"
191528,"1537537976000",52.183782506564,4.9936677773708,"7365","Maarssen","PT0S","Sprinter","SPR","Rhenen"
191530,"1537537972000",52.1324066667,5.03931833333,"3960","Hoogkarspel","PT0S","Intercity","IC","Enkhuizen"
191531,"1537537969000",52.3576706667,6.65434016667,"1759","Almelo","PT0S","Intercity","IC","Enschede"
191532,"1537537977000",53.1669666667,6.62344,"8155","Groningen Europapark","PT0S","Sprinter","SPR","Groningen"
191533,"1537537977000",51.7669183333,5.27082666667,"863","'s-Hertogenbosch","PT0S","Intercity","IC","Maastricht"
191535,"1537537977000",52.5874333333,4.68950833333,"3067","Amsterdam Sloterdijk","PT0S","Intercity","IC","Nijmegen"
191537,"1537537974000",52.403109516696,5.3000411912395,"14660","Almere Parkwijk","PT0S","Sprinter","SPR","Amsterdam Centraal"
191538,"1537537977000",52.4140266667,5.35122666667,"1860","Almere Centrum","PT0S","Intercity","IC","Den Haag Centraal"
191539,"1537537973000",52.386489056698,4.7215455191959,"5454","Amsterdam Sloterdijk","PT0S","Sprinter","SPR","Amsterdam Centraal"
191540,"1537537969000",51.954140449994,4.5846283897334,"7767","Nieuwerkerk a/d IJssel","PT0S","Sprinter","SPR","Gouda Goverwelle"
191541,"1537537973000",52.4015383333,4.80280833333,"867","Amsterdam Centraal","PT0S","Intercity","IC","Maastricht"
191542,"1537537973000",52.165851602235,4.481853212253,"3360","Sassenheim","PT0S","Sprinter","SPR","Hoorn Kersenboogerd"
191544,"1537537975000",51.7393558333,5.27438733333,"3962","Utrecht Centraal","PT0S","Intercity","IC","Enkhuizen"
191545,"1537537975000",51.5654676667,5.04859333333,"6661","Gilze-Rijen","PT0S","Sprinter","SPR","Dordrecht"
191546,"1537537978000",51.4523926667,4.06941383333,"12250","Goes","PT0S","Intercity","IC","Vlissingen"
191547,"1537537971000",53.1940833333,6.60586666667,"6251","Groningen Europapark","PT0S","Sprinter","SPR","Groningen"
191548,"1537537971000",52.028264131889,4.3339374321565,"5158","Den Haag HS","PT0S","Sprinter","SPR","Den Haag Centraal"
191549,"1537537968000",52.225825942859,5.1821511327562,"15861","Baarn","PT10M","Sprinter","SPR","Amersfoort Vathorst"
191550,"1537537978000",51.7146045,5.36773133333,"4463","'s-Hertogenbosch Oost","PT0S","Sprinter","SPR","Dordrecht"
191551,"1537537975000",52.267769641269,5.1621521317471,"5763","Hilversum","PT0S","Sprinter","SPR","Utrecht Centraal"
191552,"1537537969000",52.051173658618,4.428125733042,"6856","Voorburg","PT0S","Sprinter","SPR","Den Haag Centraal"
191553,"1537537970000",52.5336183333,4.68003166667,"856","Alkmaar Noord","PT0S","Intercity","IC","Den Helder"
191554,"1537537977000",51.5840098333,5.3192565,"5259","Best","PT0S","Sprinter","SPR","Weert"
191555,"1537537974000",52.8630581667,6.5241575,"8166","Beilen","PT0S","Sprinter","SPR","Zwolle"
191556,"1537537968000",52.080388904893,4.325305904126,"6867","Voorburg","PT0S","Sprinter","SPR","Gouda Goverwelle"
191557,"1537537976000",52.540442116365,4.9990572872601,"3356","Hoorn","PT0S","Sprinter","SPR","Hoorn Kersenboogerd"
191558,"1537537973000",51.56067,5.08318216667,"5264","Tilburg","PT0S","Sprinter","SPR","Tilburg Universiteit"
191559,"1537537976000",52.3798133333,4.617495,"2258","Dordrecht","PT0S","Intercity","IC","Vlissingen"
191560,"1537537971000",52.527026778611,5.779704457659,"14662","Dronten","PT0S","Sprinter","SPR","Amsterdam Centraal"
191563,"1537537974000",51.6908385,5.29356033333,"3561","'s-Hertogenbosch","PT0S","Intercity","IC","Venlo"
191564,"1537537971000",52.274422875286,4.9810909588399,"7458","Amsterdam Bijlmer ArenA","PT0S","Sprinter","SPR","Uitgeest"
191565,"1537537975000",52.5018868333,4.95259233333,"3967","Amsterdam Sloterdijk","PT0S","Intercity","IC","Heerlen"
191566,"1537537976000",52.1632466667,4.47823833333,"8867","Leiden Lammenschans","PT0S","Intercity","IC","Utrecht Centraal"
191567,"1537537968000",51.952291778387,4.5600088453454,"4063","Rotterdam Noord","PT0S","Sprinter","SPR","Rotterdam Centraal"
191568,"1537537978000",52.26623355608,5.1627753065298,"15860","Weesp","PT0S","Sprinter","SPR","Amsterdam Centraal"
191569,"1537537974000",52.09327,4.37524166667,"2156","Leiden Centraal","PT0S","Intercity","IC","Amsterdam Centraal"
191570,"1537537973000",51.465896,4.03540316667,"2273","Rilland-Bath","PT0S","Intercity","IC","Amsterdam Centraal"
191571,"1537537972000",52.207034823378,5.2839816399387,"5560","Soest Zuid","PT0S","Sprinter","SPR","Utrecht Centraal"
191572,"1537537976000",52.156979733359,5.2875502086863,"5563","Soest","PT0S","Sprinter","SPR","Baarn"
191573,"1537537974000",51.4473828333,3.59494783333,"2275","Middelburg","PT0S","Intercity","IC","Amsterdam Centraal"
191574,"1537537969000",52.352794838665,4.834051200449,"3358","Amsterdam Sloterdijk","PT0S","Sprinter","SPR","Hoorn Kersenboogerd"
191576,"1537537976000",52.01794,4.69705833333,"2858","Rotterdam Alexander","PT0S","Intercity","IC","Rotterdam Centraal"
191578,"1537537976000",53.2105641667,6.56558366667,"8168","Haren","PT0S","Sprinter","SPR","Zwolle"
191579,"1537537976000",52.0443683333,6.10270833333,"3658","Zutphen","PT0S","Intercity","IC","Zwolle"
191580,"1537537975000",51.7960633333,4.67612666667,"2269","Haarlem","PT0S","Intercity","IC","Amsterdam Centraal"
191581,"1537537969000",51.8243196667,5.79722933333,"4465","Wijchen","PT0S","Sprinter","SPR","Dordrecht"
191582,"1537537970000",52.016866368615,5.179397112322,"6063","Culemborg","PT0S","Sprinter","SPR","Tiel"
191583,"1537537972000",52.501128531564,4.6944178171422,"4865","Castricum","PT0S","Sprinter","SPR","Hoorn"
191584,"1537537970000",52.452132603727,4.8079809774058,"3367","Amsterdam Sloterdijk","PT0S","Sprinter","SPR","Leiden Centraal"
191585,"1537537969000",52.046911060328,4.8522615293483,"7867","Woerden","PT0S","Sprinter","SPR","'s-Hertogenbosch"
191586,"1537537971000",51.5857533333,5.13099333333,"3661","Tilburg","PT0S","Intercity","IC","Roosendaal"
191588,"1537537973000",52.3283218333,4.79437433333,"2454","Duivendrecht","PT0S","Intercity","IC","Lelystad Centrum"
191589,"1537537970000",52.222022,4.5489705,"765","Schiphol Airport","PT0S","Intercity","IC","Groningen"
191590,"1537537972000",52.494844466576,4.7561198762156,"4069","Zaandijk Zaanse Schans","PT0S","Sprinter","SPR","Rotterdam Centraal"
191591,"1537537974000",52.07908722687,4.3261514448446,"5169","Den Haag Moerwijk","PT0S","Sprinter","SPR","Dordrecht"
191592,"1537537973000",52.04751955427,4.4781338478498,"7869","Zoetermeer Oost","PT0S","Sprinter","SPR","'s-Hertogenbosch"
191593,"1537537977000",51.985358,5.89725716667,"4467","Arnhem Zuid","PT0S","Sprinter","SPR","Dordrecht"
191594,"1537537978000",51.9910683333,4.36471333333,"2467","Rotterdam Centraal","PT0S","Intercity","IC","Dordrecht"
191595,"1537537974000",52.6902083333,5.18211666667,"3969","Hoorn Kersenboogerd","PT0S","Intercity","IC","Heerlen"
191597,"1537537970000",51.883262345986,5.2713531395618,"6062","Culemborg","PT0S","Sprinter","SPR","Woerden"
191600,"1537537971000",51.824544325195,5.799712900309,"7663","Nijmegen","PT0S","Sprinter","SPR","Zutphen"
191602,"1537537969000",51.2297116667,5.917175,"859","Roermond","PT0S","Intercity","IC","Maastricht"
191604,"1537537969000",51.696461068437,5.2960049029538,"6962","Zaltbommel","PT0S","Sprinter","SPR","Den Haag Centraal"
191605,"1537537973000",52.182785,5.41734,"560","Amersfoort","PT0S","Intercity","IC","Rotterdam Centraal"
191607,"1537537978000",52.0785316667,5.122915,"860","Alkmaar Noord","PT0S","Intercity","IC","Den Helder"
191608,"1537537975000",52.7007651667,6.20087533333,"9059","Steenwijk","PT0S","Sprinter","SPR","Leeuwarden"
191609,"1537537971000",52.2616706667,6.79610066667,"1766","Amersfoort","PT0S","Intercity","IC","Den Haag Centraal"
191610,"1537537975000",52.6439716667,4.76451166667,"3054","Schagen","PT0S","Intercity","IC","Den Helder"
191611,"1537537968000",52.6448933333,5.05591333333,"3956","Hoorn Kersenboogerd","PT0S","Intercity","IC","Enkhuizen"
191612,"1537537971000",52.6407508333,4.75713433333,"869","Alkmaar","PT0S","Intercity","IC","Maastricht"
191613,"1537537972000",52.0785806667,4.34259233333,"2256","Den Haag HS","PT0S","Intercity","IC","Vlissingen"
191614,"1537537974000",52.329199462481,5.0057163593894,"14658","Amsterdam Muiderpoort","PT0S","Sprinter","SPR","Amsterdam Centraal"
191616,"1537537970000",52.327411575132,4.9106616149048,"4358","Amsterdam Zuid","PT0S","Sprinter","SPR","Hoofddorp"
191617,"1537537974000",52.312556289493,5.0435682908636,"5758","Diemen Zuid","PT0S","Sprinter","SPR","Hoofddorp"
191619,"1537537970000",52.1536383333,5.37466333333,"1763","Hengelo","PT0S","Intercity","IC","Enschede"
191620,"1537537977000",51.7662966667,5.53977666667,"3663","Oss","PT0S","Intercity","IC","Roosendaal"
191621,"1537537969000",52.653202219977,5.0845865428639,"3369","Hoorn","PT0S","Sprinter","SPR","Leiden Centraal"
191622,"1537537978000",51.7663496667,5.54049233333,"3667","Dieren","PT0S","Intercity","IC","Roosendaal"
191624,"1537537968000",52.339561957703,5.6314279803329,"5662","Ermelo","PT5M","Sprinter","SPR","Utrecht Centraal"
191625,"1537537974000",53.1685051667,5.783441,"9068","Grou-Jirnsum","PT0S","Sprinter","SPR","Meppel"
191626,"1537537975000",52.015104953418,4.7411358030827,"7758","Gouda","PT0S","Sprinter","SPR","Rotterdam Centraal"
191627,"1537537978000",52.331078796083,4.9017799609277,"5765","Diemen Zuid","PT0S","Sprinter","SPR","Hilversum"
191629,"1537537974000",52.2129266667,5.23762333333,"11663","Amersfoort","PT10M","Intercity","IC","Amersfoort Schothorst"
191630,"1537537975000",51.924859971653,4.4680497115987,"5058","Den Haag HS","PT0S","Sprinter","SPR","Den Haag Centraal"
191631,"1537537975000",51.985425,5.89859166667,"3665","Arnhem Centraal","PT0S","Intercity","IC","Roosendaal"
191632,"1537537969000",51.0100783333,5.85975666667,"3957","Sittard","PT0S","Intercity","IC","Heerlen"
191633,"1537537977000",52.110870252902,5.1295604674214,"5663","Den Dolder","PT0S","Sprinter","SPR","Zwolle"
191634,"1537537973000",52.3388598333,4.874049,"3158","Amsterdam Zuid","PT0S","Intercity","IC","Schiphol Airport"
191635,"1537537973000",52.2928676426,4.6983227758595,"3365","Nieuw Vennep","PT0S","Sprinter","SPR","Leiden Centraal"
191637,"1537537971000",52.608103929646,4.7084215617143,"4856","Castricum","PT0S","Sprinter","SPR","Haarlem"
191638,"1537537968000",52.37684,4.91106333333,"858","Den Helder Zuid","PT0S","Intercity","IC","Den Helder"
191639,"1537537976000",52.041646073684,5.4878824022533,"7360","Maarn","PT0S","Sprinter","SPR","Breukelen"
191640,"1537537970000",51.9078255,5.8558815,"4460","Arnhem Zuid","PT0S","Sprinter","SPR","Arnhem Centraal"
191641,"1537537977000",51.8439216667,5.85267166667,"3660","Nijmegen","PT0S","Intercity","IC","Zwolle"
191642,"1537537970000",51.4505641667,5.4565795,"9661","Eindhoven","PT0S","Sprinter","SPR","Deurne"
191644,"1537537970000",52.444820111427,4.8099003811343,"4767","Amsterdam Sloterdijk","PT0S","Sprinter","SPR","Utrecht Centraal"
191645,"1537537974000",52.097951216433,4.9317592553315,"7858","Woerden","PT0S","Sprinter","SPR","Den Haag Centraal"
191646,"1537537976000",51.4508433333,5.83009333333,"3566","Helmond","PT0S","Intercity","IC","Schiphol Airport"
191647,"1537537974000",51.3267683333,5.612985,"864","Eindhoven","PT0S","Intercity","IC","Alkmaar"
191648,"1537537969000",52.4838881667,5.46509416667,"761","Lelystad Centrum","PT10M","Intercity","IC","Groningen"
